trade_date,ts_code,name,industry,area,pe,float_share,total_share,total_assets,liquid_assets,fixed_assets,reserved,reserved_pershare,eps,bvps,pb,list_date,undp,per_undp,rev_yoy,profit_yoy,gpr,npr,holder_num
20230523,688418.SH,震有科技,通信设备,深圳,196.36,1.33,1.94,16.83,13.56,0.35,8.61,4.45,0.03,4.78,4.05,20200722,-1.32,-0.68,107.93,112.95,45.73,1.1,8832
20230523,688419.SH,XD耐科装,半导体,安徽,61.5,0.2,0.82,11.16,10.32,0.48,6.9,8.42,0.16,11.66,3.43,20221107,1.61,1.97,0.0,0.0,41.0,31.59,6995
20230523,688420.SH,XD美腾科,专用机械,天津,181.25,0.21,0.88,17.66,16.96,0.05,10.71,12.11,0.06,16.4,2.51,20221209,2.61,2.95,0.0,0.0,45.08,5.72,8003
20230523,688425.SH,铁建重工,专用机械,湖南,16.65,14.43,53.33,254.76,164.62,55.68,40.78,0.76,0.08,2.98,1.74,20210622,56.78,1.06,10.75,10.49,33.42,17.61,78238
20230523,688426.SH,康为世纪,生物制药,江苏,243.99,0.21,0.94,19.4,15.69,0.98,13.99,14.96,0.04,19.16,2.17,20221025,2.8,3.0,-37.35,-89.74,70.36,12.35,5413
20230523,688428.SH,诺诚健华-U,生物制药,北京,0.0,2.42,17.64,102.16,91.75,4.49,121.06,6.86,-0.01,4.26,3.03,20220921,-44.61,-2.53,0.0,0.0,77.35,-7.51,23135
20230523,688432.SH,有研硅,半导体,北京,64.37,1.5,12.48,50.23,34.72,10.22,22.61,1.81,0.06,3.25,4.91,20221110,5.36,0.43,0.0,0.0,37.45,33.4,29375
20230523,688433.SH,华曙高科,专用机械,湖南,131.43,0.35,4.14,11.39,7.86,1.87,2.53,0.61,0.05,4.37,5.94,20230417,1.45,0.35,0.0,0.0,56.97,20.31,28596
20230523,688435.SH,英方软件,软件服务,上海,0.0,0.18,0.83,11.76,10.82,0.86,9.41,11.27,-0.05,13.44,7.52,20230119,0.86,1.03,0.0,0.0,84.12,-11.26,3471
20230523,688439.SH,振华风光,元器件,贵州,39.32,0.45,2.0,50.06,46.99,0.85,35.84,17.92,0.644,21.46,4.72,20220826,4.17,2.08,0.0,0.0,72.17,43.79,8499
20230523,688448.SH,磁谷科技,专用机械,江苏,0.0,0.17,0.71,12.65,10.45,1.5,7.09,9.95,-0.02,13.17,1.93,20220921,1.42,1.99,0.0,0.0,38.92,-3.36,9384
20230523,688455.SH,科捷智能,机械基件,山东,0.0,0.4,1.81,24.33,22.33,1.04,8.89,4.92,-0.14,7.21,2.07,20220915,1.96,1.09,0.0,0.0,44.59,-252.53,16298
20230523,688456.SH,有研粉材,铜,北京,74.15,0.64,1.04,15.19,10.85,2.14,6.51,6.28,0.1,10.95,2.79,20210317,3.66,3.53,-20.05,-30.89,8.76,1.83,5013
20230523,688458.SH,C美芯晟,半导体,北京,0.0,0.18,0.8,7.21,6.89,0.05,5.39,6.74,-0.056,25.59,2.71,20230522,0.64,0.8,0.0,0.0,29.54,-5.64,20710
20230523,688459.SH,哈铁科技,运输设备,黑龙江,0.0,0.87,4.8,37.52,34.22,2.42,22.26,4.64,-0.002,6.79,1.45,20221012,5.41,1.13,0.0,0.0,47.29,-1.9,27140
20230523,688466.SH,金科环境,环境保护,北京,69.68,1.03,1.03,17.58,11.83,0.91,6.15,5.98,0.07,10.54,1.92,20200508,3.47,3.38,-9.81,33.27,32.6,9.34,5181
20230523,688468.SH,科美诊断,医疗保健,北京,30.85,2.75,4.01,15.77,11.38,1.04,5.65,1.41,0.09,3.53,3.04,20210409,4.09,1.02,-16.5,-10.92,75.62,34.51,7024
20230523,688469.SH,中芯集成-U,半导体,浙江,0.0,10.41,67.68,284.94,67.18,153.64,4.61,0.07,-0.074,1.82,3.21,20230510,-25.83,-0.38,0.0,0.0,2.39,-53.73,845360
20230523,688475.SH,萤石网络,IT设备,浙江,80.55,0.88,5.63,71.38,60.81,1.53,33.38,5.93,0.16,8.81,5.93,20221228,10.15,1.8,0.0,0.0,41.12,8.45,10630
20230523,688478.SH,晶升股份,半导体,江苏,595.6,0.29,1.38,6.67,4.17,0.15,3.12,2.26,0.018,11.13,3.77,20230424,1.0,0.72,0.0,0.0,38.75,6.35,28901
20230523,688479.SH,友车科技,软件服务,上海,28.91,0.33,1.44,10.25,9.94,0.04,3.0,2.08,0.252,12.59,2.31,20230511,2.88,2.0,0.0,0.0,41.38,21.71,34454
20230523,688480.SH,赛恩斯,环境保护,湖南,51.48,0.19,0.95,13.42,10.11,0.84,5.59,5.89,0.14,9.42,3.09,20221125,2.26,2.38,0.0,0.0,30.53,14.29,3484
20230523,688484.SH,南芯科技,半导体,上海,143.54,0.55,4.24,40.56,39.55,0.43,27.11,6.4,0.07,8.22,5.11,20230407,3.03,0.72,0.0,0.0,41.23,10.84,39348
20230523,688485.SH,九州一轨,环境保护,北京,0.0,0.32,1.5,16.12,13.75,0.93,9.89,6.58,-0.11,8.85,1.77,20230118,1.54,1.03,0.0,0.0,34.32,-60.24,9515
20230523,688486.SH,龙迅股份,半导体,安徽,218.95,0.15,0.69,13.99,12.91,0.94,10.74,15.51,0.13,19.55,4.72,20230221,1.87,2.69,0.0,0.0,54.91,14.13,4978
20230523,688488.SH,艾迪药业,生物制药,江苏,2916.07,2.16,4.2,16.98,8.28,4.1,8.89,2.12,0.001,2.86,4.72,20200720,-1.17,-0.28,220.85,102.18,44.32,0.43,11098
20230523,688489.SH,三未信安,IT设备,北京,0.0,0.24,1.14,19.34,17.75,0.81,15.78,13.86,-0.033,16.51,4.35,20221202,2.03,1.78,0.0,0.0,68.94,-10.45,4804
20230523,688496.SH,清越科技,元器件,江苏,434.79,0.86,4.5,21.69,13.02,3.25,6.67,1.48,0.009,2.84,5.72,20221228,1.17,0.26,0.0,0.0,14.79,-0.19,10761
20230523,688498.SH,源杰科技,半导体,陕西,276.0,0.14,0.61,23.0,17.36,3.95,18.66,30.8,0.2,35.41,6.09,20221221,1.92,3.16,0.0,0.0,42.75,33.99,4633
20230523,688499.SH,利元亨,专用机械,广东,0.0,0.4,0.88,98.1,71.83,8.71,16.12,18.25,-0.76,26.79,3.38,20210701,6.12,6.93,57.35,-184.16,26.86,-5.28,7082
20230523,688500.SH,*ST慧辰,互联网,北京,0.0,0.43,0.74,11.41,10.11,0.05,8.89,11.97,-0.24,12.24,1.46,20200716,-0.37,-0.5,1.02,-591.8,29.16,-20.9,5278
20230523,688501.SH,青达环保,环境保护,山东,593.94,0.62,0.95,16.5,13.76,1.25,3.41,3.6,0.01,8.46,3.11,20210716,3.29,3.47,178.8,117.93,43.07,-1.1,4142
20230523,688502.SH,茂莱光学,元器件,江苏,192.52,0.12,0.53,13.69,10.71,1.38,8.79,16.65,0.35,22.55,9.04,20230309,2.4,4.54,0.0,0.0,51.68,11.17,5489
20230523,688503.SH,聚和材料,电气设备,江苏,25.48,0.24,1.12,60.74,56.67,1.42,35.97,32.14,1.11,41.74,2.7,20221209,8.75,7.82,0.0,0.0,8.72,6.94,6769
20230523,688505.SH,复旦张江,化学制药,上海,276.33,2.76,10.37,28.5,18.64,2.01,12.26,1.18,0.01,2.2,4.26,20200619,8.91,0.86,34.33,78.39,90.83,4.65,21986
20230523,688506.SH,百利天恒-U,化学制药,四川,0.0,0.33,4.01,17.26,11.3,3.35,8.59,2.14,-0.42,1.9,49.67,20230106,-5.09,-1.27,0.0,0.0,62.04,-135.17,2993
20230523,688507.SH,索辰科技,通信设备,上海,0.0,0.09,0.41,6.38,4.53,0.93,3.24,7.83,-0.63,68.29,2.94,20230418,1.4,3.38,0.0,0.0,33.98,-273.24,10606
20230523,688508.SH,芯朋微,半导体,江苏,94.9,0.77,1.13,16.99,13.08,1.57,9.69,8.55,0.18,13.2,5.2,20200722,4.63,4.08,1.03,-39.1,39.09,10.41,9555
20230523,688509.SH,正元地信,软件服务,北京,0.0,3.77,7.7,39.18,29.32,1.62,3.51,0.46,-0.02,1.96,2.45,20210730,3.69,0.48,-28.42,-4.3,27.47,-5.94,15000
20230523,688510.SH,航亚科技,航空,江苏,95.9,1.66,2.58,14.54,6.86,4.43,5.91,2.29,0.05,3.75,4.94,20201216,1.06,0.41,83.24,547.92,31.02,10.89,7662
20230523,688511.SH,天微电子,元器件,四川,39.5,0.41,0.8,8.8,8.0,0.55,5.69,7.12,0.22,10.12,3.39,20210730,1.77,2.21,-11.43,-25.62,59.07,39.39,6404
20230523,688512.SH,慧智微-U,半导体,广东,0.0,0.48,4.53,15.78,12.85,0.33,16.17,3.57,-0.145,5.36,4.22,20230516,-6.18,-1.37,0.0,0.0,23.62,-54.61,36497
20230523,688513.SH,XD苑东生,化学制药,四川,27.36,0.61,1.2,30.99,17.43,9.09,14.44,12.02,0.51,20.87,2.66,20200902,8.81,7.34,3.31,13.35,81.89,21.95,4643
20230523,688515.SH,裕太微-U,半导体,江苏,0.0,0.18,0.8,21.03,20.3,0.14,18.94,23.67,-0.4,24.22,5.79,20230210,-0.36,-0.45,0.0,0.0,53.87,-50.43,7295
20230523,688516.SH,奥特维,专用机械,江苏,31.95,0.76,1.55,95.11,84.71,4.28,14.32,9.25,1.43,17.18,10.63,20200521,11.41,7.37,66.27,107.42,36.6,20.81,5799
20230523,688517.SH,金冠电气,电气设备,河南,86.83,0.84,1.36,11.31,8.99,0.77,3.4,2.5,0.07,5.5,4.15,20210618,2.46,1.8,20.79,306.21,32.94,10.41,4914
20230523,688518.SH,联赢激光,专用机械,深圳,25.56,2.52,3.37,69.97,61.03,6.44,17.63,5.23,0.27,8.43,3.16,20200622,6.69,1.98,106.33,489.96,36.02,11.49,11131
20230523,688519.SH,南亚新材,元器件,上海,0.0,0.92,2.35,48.15,30.85,11.33,19.54,8.32,-0.04,11.38,1.91,20200818,7.0,2.98,-26.72,-113.11,9.11,-1.34,8545
20230523,688520.SH,神州细胞-U,生物制药,北京,0.0,0.99,4.45,28.78,14.66,7.11,28.56,6.41,-0.34,-0.86,-74.76,20200622,-36.83,-8.27,111.02,-6.77,96.82,-46.64,9145
20230523,688521.SH,芯原股份,半导体,上海,0.0,2.08,4.99,42.66,26.42,5.11,40.2,8.06,-0.14,5.78,13.63,20200818,-15.91,-3.19,-3.77,-2280.26,38.94,-13.27,21786
20230523,688522.SH,纳睿雷达,通信设备,广东,234.13,0.36,1.55,23.47,22.19,0.5,18.25,11.8,0.07,14.46,3.55,20230301,2.3,1.49,0.0,0.0,80.75,24.15,12535
20230523,688525.SH,佰维存储,半导体,深圳,0.0,0.35,4.3,51.63,42.39,5.58,18.24,4.24,-0.33,5.33,13.45,20221230,0.17,0.04,0.0,0.0,-4.48,-29.62,13263
20230523,688526.SH,科前生物,农业综合,湖北,21.01,1.25,4.66,46.72,27.89,8.64,11.35,2.43,0.29,7.79,3.14,20200922,17.63,3.78,37.92,49.33,77.34,48.45,7887
20230523,688528.SH,秦川物联,电器仪表,四川,0.0,0.52,1.68,10.32,5.9,2.69,4.53,2.7,-0.09,4.38,2.48,20200701,0.97,0.58,-5.92,-88.33,31.14,-29.6,7358
20230523,688529.SH,豪森股份,专用机械,辽宁,27.26,0.47,1.28,41.88,34.31,4.3,8.73,6.82,0.22,9.66,2.47,20201109,2.26,1.77,5.25,3.11,29.03,6.75,6783
20230523,688531.SH,日联科技,专用机械,江苏,224.97,0.17,0.79,35.27,33.1,1.15,30.16,37.98,0.24,40.05,3.98,20230331,0.73,0.92,0.0,0.0,37.53,12.72,8825
20230523,688533.SH,上声电子,汽车配件,江苏,57.04,0.4,1.6,21.99,14.94,3.49,6.99,4.37,0.19,7.08,6.03,20210419,2.43,1.52,22.98,138.9,23.41,6.63,6040
20230523,688535.SH,华海诚科,化工原料,江苏,292.42,0.16,0.81,11.4,9.81,1.03,8.08,10.02,0.07,12.71,4.74,20230404,1.25,1.54,0.0,0.0,30.41,7.65,20670
20230523,688536.SH,思瑞浦,半导体,江苏,4112.31,0.66,1.2,40.86,34.7,0.87,27.87,23.19,0.01,31.76,7.06,20200921,8.48,7.05,-30.55,-98.21,57.85,0.53,6392
20230523,688538.SH,和辉光电-U,半导体,上海,0.0,56.99,138.9,302.66,48.76,179.49,58.49,0.42,-0.03,1.11,2.37,20210528,-42.09,-0.3,-16.05,-125.45,-21.46,-50.28,152081
20230523,688539.SH,高华科技,电器仪表,江苏,99.47,0.28,1.33,7.28,5.68,1.09,2.15,1.62,0.108,13.0,3.31,20230418,2.19,1.65,0.0,0.0,59.67,22.6,26880
20230523,688550.SH,瑞联新材,化工原料,陕西,77.41,0.73,0.98,32.83,18.67,10.18,21.82,22.17,0.14,30.27,1.46,20200902,6.93,7.04,-35.53,-82.38,32.25,5.13,10518
20230523,688551.SH,科威尔,专用机械,安徽,58.52,0.53,0.8,13.9,12.0,1.36,7.68,9.56,0.28,13.12,4.91,20200910,1.81,2.25,63.63,195.86,55.94,22.46,2453
20230523,688552.SH,C南湖,通信设备,湖北,0.0,0.77,3.37,18.29,15.85,0.53,0.56,0.17,-0.051,7.7,3.47,20230518,5.29,1.57,0.0,0.0,25.45,-33.55,70911
20230523,688553.SH,汇宇制药-W,化学制药,四川,45.48,2.89,4.24,43.66,28.59,4.17,24.74,5.84,0.09,8.87,1.86,20211026,7.68,1.81,-49.04,-67.79,86.01,16.15,18691
20230523,688555.SH,*ST泽达,软件服务,天津,0.0,0.42,0.83,11.14,7.25,0.47,4.85,5.83,-0.59,9.67,0.43,20200623,2.21,2.65,-68.6,-235.73,22.14,-73.74,6538
20230523,688556.SH,高测股份,专用机械,山东,11.06,2.38,3.19,60.98,48.33,8.04,6.09,1.91,1.048,7.53,6.16,20200807,13.54,4.24,126.45,245.4,43.12,26.56,13034
20230523,688557.SH,兰剑智能,专用机械,山东,0.0,0.44,0.73,14.44,9.65,2.55,6.02,8.28,-0.01,13.69,2.62,20201202,2.84,3.9,31.07,79.56,23.44,-0.47,4247
20230523,688558.SH,国盛智科,机床制造,江苏,30.61,0.39,1.32,19.95,15.47,3.22,6.84,5.18,0.28,11.71,2.88,20200630,6.52,4.94,-4.34,-13.73,25.58,13.67,6647
20230523,688559.SH,海目星,专用机械,深圳,71.4,1.31,2.02,94.56,76.38,10.81,10.08,5.0,0.16,10.34,4.32,20200909,8.38,4.15,100.45,184.17,30.83,3.49,14297
20230523,688560.SH,明冠新材,电气设备,江西,77.27,0.9,2.01,37.39,29.91,3.69,23.22,11.54,0.1,15.63,1.91,20201224,5.56,2.76,4.65,-41.84,12.05,4.77,11597
20230523,688561.SH,奇安信-U,软件服务,北京,0.0,4.64,6.85,139.32,82.74,12.5,125.44,18.31,-0.78,14.01,3.95,20200722,-35.3,-5.15,40.32,-10.95,57.71,-57.97,19187
20230523,688565.SH,力源科技,环境保护,浙江,0.0,0.97,1.58,10.18,7.37,1.21,3.26,2.06,-0.02,3.67,2.25,20210513,1.23,0.78,3.1,-159.08,23.84,-8.42,5986
20230523,688566.SH,吉贝尔,化学制药,江苏,42.63,1.87,1.87,19.65,11.12,0.84,10.48,5.6,0.2,9.26,3.74,20200518,4.04,2.16,19.1,32.98,88.06,22.93,7544
20230523,688567.SH,孚能科技,电气设备,江西,0.0,9.52,12.18,307.32,204.03,74.76,129.33,10.62,-0.29,9.62,2.28,20200717,-24.47,-2.01,144.2,-44.02,1.91,-9.41,23565
20230523,688568.SH,中科星图,软件服务,北京,909.66,1.32,2.45,45.78,38.33,1.01,23.26,9.48,0.02,13.12,5.78,20200708,6.1,2.49,85.01,629.02,51.45,4.19,9179
20230523,688569.SH,铁科轨道,运输设备,北京,13.54,1.32,2.11,38.81,30.18,3.78,11.56,5.49,0.66,12.56,2.84,20200831,11.51,5.47,114.88,197.68,43.2,28.16,8663
20230523,688571.SH,杭华股份,染料涂料,浙江,47.92,1.87,3.2,17.27,14.29,2.27,5.92,1.85,0.04,4.41,1.87,20201211,4.25,1.33,-12.71,43.68,20.08,5.57,9873
20230523,688575.SH,亚辉龙,医疗保健,深圳,31.41,2.67,5.67,37.43,19.59,7.79,3.93,0.69,0.14,4.41,4.08,20210517,13.73,2.42,-51.82,-84.11,44.32,10.26,14088
20230523,688577.SH,浙海德曼,机床制造,浙江,63.21,0.19,0.54,13.78,7.34,4.35,5.53,10.22,0.17,16.18,2.72,20200916,2.37,4.39,13.62,-36.44,27.82,5.87,3685
20230523,688578.SH,艾力斯,化学制药,上海,93.32,2.07,4.5,34.57,22.81,5.32,31.15,6.92,0.08,7.19,4.02,20201202,-3.45,-0.77,148.75,253.82,96.97,12.61,11793
20230523,688579.SH,山大地纬,软件服务,山东,99.37,2.82,4.0,16.54,7.54,5.83,4.99,1.25,0.035,3.28,4.29,20200717,3.49,0.87,217.09,269.25,57.92,13.88,8645
20230523,688580.SH,伟思医疗,医疗保健,江苏,41.71,0.25,0.69,17.21,13.19,0.98,10.92,15.91,0.44,22.64,3.23,20200721,3.79,5.53,76.57,76.85,71.39,31.49,5080
20230523,688581.SH,C安杰思,医疗保健,浙江,56.03,0.13,0.58,4.78,3.31,0.45,0.77,1.32,0.591,35.71,3.71,20230519,2.61,4.5,0.0,0.0,70.5,37.84,15897
20230523,688585.SH,XD上纬新,化工原料,上海,47.85,0.84,4.03,17.2,12.29,2.12,3.24,0.8,0.04,2.88,2.92,20200928,3.55,0.88,-34.32,-7.54,16.45,5.53,4962
20230523,688586.SH,江航装备,航空,安徽,42.85,3.55,7.91,35.61,28.23,5.44,11.46,1.45,0.076,3.06,4.26,20200731,6.12,0.77,13.65,6.38,33.83,19.73,15495
20230523,688588.SH,凌志软件,软件服务,江苏,37.08,4.0,4.0,14.34,9.06,2.0,3.52,0.88,0.1,3.42,4.32,20200511,4.98,1.25,4.41,11.77,44.82,23.78,11181
20230523,688589.SH,力合微,半导体,深圳,50.27,0.57,1.0,10.35,9.1,0.23,5.06,5.05,0.21,8.38,5.11,20200722,2.07,2.07,13.9,58.29,41.38,19.23,8799
20230523,688590.SH,新致软件,软件服务,上海,114.59,1.61,2.39,21.86,18.29,0.92,5.02,2.1,0.03,4.56,3.06,20201207,3.13,1.31,24.75,101.36,24.59,2.04,10690
20230523,688595.SH,芯海科技,半导体,深圳,0.0,0.79,1.42,16.48,12.35,1.45,7.41,5.21,-0.34,6.99,5.0,20200928,1.48,1.04,-58.6,-4944.47,28.86,-79.36,9670
20230523,688596.SH,正帆科技,专用机械,上海,235.74,2.22,2.75,63.27,50.74,5.19,15.13,5.5,0.04,8.94,4.28,20200820,6.72,2.44,13.42,-0.97,31.35,3.64,9298
20230523,688597.SH,煜邦电力,电器仪表,北京,0.0,1.8,2.47,12.93,8.48,1.9,3.81,1.54,-0.021,3.49,3.03,20210617,2.55,1.03,2.68,-189.02,38.03,-7.27,6334
20230523,688598.SH,金博股份,矿物制品,湖南,31.14,0.94,0.94,70.02,41.84,12.04,46.77,49.72,1.25,64.93,2.41,20200518,12.43,13.21,-32.93,-41.76,36.01,39.14,10364
20230523,688599.SH,天合光能,电气设备,江苏,14.29,13.28,21.73,1078.57,754.44,133.47,172.54,7.94,0.81,12.89,3.61,20200610,82.19,3.78,39.59,225.43,17.95,8.64,43082
20230523,688600.SH,皖仪科技,电器仪表,安徽,598.75,0.69,1.34,12.7,10.36,0.92,4.69,3.51,0.01,6.64,4.01,20200703,2.44,1.82,17.57,116.22,51.48,1.1,4293
20230523,688601.SH,力芯微,半导体,江苏,60.02,0.47,0.9,12.99,12.47,0.16,6.01,6.7,0.31,12.62,5.86,20210628,3.95,4.4,-32.64,-57.82,42.12,16.34,6972
20230523,688606.SH,奥泰生物,医疗保健,浙江,33.17,0.26,0.54,45.68,39.48,2.53,17.5,32.47,0.75,78.16,1.28,20210325,22.48,41.71,-88.75,-96.14,52.7,17.08,8338
20230523,688607.SH,康众医疗,医疗保健,江苏,0.0,0.67,0.88,9.01,8.01,0.09,5.49,6.23,-0.08,9.49,2.27,20210201,1.71,1.94,31.58,7.28,37.89,-13.31,5227
20230523,688608.SH,恒玄科技,半导体,上海,0.0,0.79,1.2,62.12,56.86,0.66,52.0,43.33,-0.006,49.73,2.84,20201216,6.35,5.29,33.57,-103.38,35.69,-0.2,7807
20230523,688609.SH,九联科技,家用电器,广东,138.35,3.29,5.0,30.11,21.35,3.99,2.97,0.59,0.02,2.52,3.84,20210323,4.48,0.9,9.42,27.04,18.13,1.46,15423
20230523,688611.SH,杭州柯林,电气设备,浙江,60.7,0.14,0.56,8.88,5.72,0.37,3.99,7.13,0.23,14.81,3.82,20210412,3.42,6.13,22.46,20.41,67.61,34.95,2202
20230523,688613.SH,奥精医疗,医疗保健,北京,43.93,1.05,1.33,14.74,11.56,1.63,8.88,6.66,0.14,9.91,2.46,20210521,2.58,1.93,4.18,40.8,80.99,35.08,11684
20230523,688616.SH,西力科技,电器仪表,浙江,174.29,0.56,1.5,9.77,5.53,3.05,3.5,2.33,0.02,5.09,2.52,20210318,2.26,1.5,-23.24,-47.88,25.9,5.1,5726
20230523,688617.SH,惠泰医疗,医疗保健,深圳,62.77,0.45,0.67,23.83,16.9,3.0,10.17,15.26,1.54,28.05,13.78,20210107,7.89,11.83,31.71,53.71,70.67,28.25,4004
20230523,688618.SH,三旺通信,通信设备,深圳,105.56,0.25,0.75,9.96,7.89,1.42,4.99,6.65,0.155,10.74,6.09,20201230,2.32,3.09,31.5,36.04,58.71,15.91,2263
20230523,688619.SH,罗普特,软件服务,福建,0.0,0.9,1.88,19.6,13.5,0.18,10.03,5.34,-0.09,6.77,2.17,20210223,0.7,0.37,122.45,-34.98,29.02,-72.04,9997
20230523,688621.SH,阳光诺和,医疗保健,北京,36.45,0.8,1.12,14.99,10.48,1.44,5.0,4.46,0.428,8.43,7.4,20210621,3.41,3.05,57.09,43.52,49.29,20.61,3491
20230523,688622.SH,禾信仪器,电器仪表,广东,0.0,0.38,0.7,9.97,6.07,1.94,2.75,3.93,-0.23,7.35,5.22,20210913,1.42,2.03,26.1,-32.66,58.39,-31.47,4443
20230523,688625.SH,呈和科技,化工原料,广东,27.89,0.81,1.33,27.51,10.79,1.31,4.59,3.44,0.38,8.32,5.16,20210607,4.42,3.31,10.26,11.06,44.73,30.08,2907
20230523,688626.SH,翔宇医疗,医疗保健,河南,47.12,0.53,1.6,24.27,16.55,0.92,12.94,8.09,0.24,12.26,3.63,20210331,5.25,3.28,68.25,298.99,68.19,26.96,5994
20230523,688628.SH,优利德,电器仪表,广东,30.36,0.45,1.1,13.41,9.05,3.69,5.82,5.27,0.37,9.98,4.5,20210201,3.63,3.29,-24.54,-22.97,41.28,16.93,6059
20230523,688630.SH,芯碁微装,专用机械,安徽,62.14,0.7,1.21,15.22,12.65,1.65,6.02,4.99,0.28,8.97,7.69,20210401,3.26,2.69,50.29,70.32,44.18,21.36,7615
20230523,688633.SH,星球石墨,专用机械,江苏,36.15,0.24,0.74,21.6,15.71,2.15,8.76,11.85,0.29,18.76,2.27,20210324,4.3,5.82,-13.67,-42.94,39.62,20.18,4844
20230523,688636.SH,智明达,元器件,四川,0.0,0.3,0.5,14.7,10.95,1.88,5.51,10.9,-0.03,19.38,4.29,20210408,3.39,6.71,-32.18,-114.83,51.54,-1.91,2843
20230523,688639.SH,华恒生物,化学制药,安徽,54.83,0.7,1.08,21.94,9.22,8.06,6.3,5.81,0.75,14.46,11.36,20210422,8.02,7.4,48.02,47.03,38.84,20.28,3552
20230523,688655.SH,迅捷兴,元器件,深圳,77.75,0.71,1.33,10.26,4.8,3.65,2.97,2.23,0.05,5.18,2.81,20210511,2.44,1.83,3.56,101.44,21.98,5.87,6233
20230523,688656.SH,浩欧博,医疗保健,江苏,103.43,0.18,0.63,9.26,4.05,1.45,5.51,8.74,0.09,12.46,2.93,20210113,1.39,2.21,6.16,-58.99,57.37,6.89,2996
20230523,688658.SH,悦康药业,化学制药,北京,34.78,2.05,4.5,62.74,40.89,11.44,26.9,5.98,0.19,9.07,2.91,20201224,8.06,1.79,25.28,34.35,60.76,7.58,12994
20230523,688659.SH,元琛科技,环境保护,安徽,167.75,0.88,1.6,13.06,7.15,3.12,2.52,1.58,0.02,4.04,3.28,20210331,2.05,1.28,-17.68,-34.5,28.7,3.39,7305
20230523,688660.SH,电气风电,电气设备,上海,0.0,5.33,13.33,305.61,184.5,16.53,51.16,3.84,-0.12,5.23,1.15,20210519,3.6,0.27,-69.46,-226.62,13.97,-12.02,33510
20230523,688661.SH,和林微纳,元器件,江苏,0.0,0.36,0.9,13.16,10.27,2.17,10.41,11.58,-0.08,13.93,6.28,20210329,1.04,1.15,-52.48,-137.06,21.63,-16.66,4559
20230523,688662.SH,富信科技,元器件,广东,336.61,0.54,0.88,9.65,7.38,1.02,3.99,4.52,0.03,8.23,4.25,20210401,2.09,2.37,-28.81,-82.8,28.09,2.09,4281
20230523,688663.SH,新风光,电气设备,山东,58.03,0.86,1.4,24.37,22.13,1.2,5.74,4.1,0.15,8.35,4.09,20210413,3.9,2.79,48.16,19.52,30.34,9.34,8657
20230523,688665.SH,四方光电,电器仪表,湖北,40.97,0.22,0.7,11.7,8.11,2.75,4.85,6.93,0.55,13.24,6.86,20210209,3.36,4.81,3.91,-9.86,46.41,27.81,2814
20230523,688667.SH,菱电电控,汽车配件,湖北,71.55,0.23,0.52,19.02,14.84,1.97,10.09,19.46,0.26,29.79,2.52,20210312,4.57,8.82,35.9,-47.88,25.36,5.86,3670
20230523,688668.SH,鼎通科技,通信设备,广东,41.29,0.33,0.99,19.74,13.97,4.16,12.85,13.0,0.34,17.86,3.11,20201221,3.45,3.49,-8.18,3.06,37.57,20.51,5300
20230523,688669.SH,聚石化学,化工原料,广东,38.59,0.47,0.93,40.52,22.68,9.09,8.86,9.49,0.155,16.78,1.43,20210125,5.28,5.66,-12.06,-14.38,13.72,1.55,6204
20230523,688670.SH,金迪克,生物制药,江苏,41.5,0.31,0.88,18.77,9.95,1.61,11.51,13.08,0.41,17.0,4.03,20210802,2.3,2.62,751.94,1475.83,84.84,34.22,4729
20230523,688676.SH,金盘科技,电气设备,海南,40.13,1.92,4.27,77.84,58.99,9.07,11.01,2.58,0.2,6.57,4.99,20210309,11.88,2.78,41.06,107.73,22.69,6.72,6876
20230523,688677.SH,海泰新光,医疗保健,山东,43.64,0.54,0.87,14.05,9.3,3.92,6.99,8.04,0.56,14.66,6.63,20210226,4.97,5.71,58.76,35.4,64.54,32.14,5080
20230523,688678.SH,福立旺,元器件,江苏,111.82,0.9,1.73,22.86,8.65,9.78,8.94,5.16,0.04,8.55,2.2,20201223,3.95,2.28,-26.04,-80.87,24.88,4.65,7414
20230523,688679.SH,通源环境,环境保护,安徽,0.0,0.6,1.32,23.33,15.45,2.2,6.66,5.06,-0.005,8.43,1.74,20201225,2.8,2.12,7.83,53.66,19.25,-0.31,4394
20230523,688680.SH,海优新材,塑料,上海,103.23,0.52,0.84,67.23,55.29,6.34,16.24,19.33,0.27,27.71,4.03,20210122,5.79,6.89,9.98,-70.56,6.26,1.68,6751
20230523,688681.SH,科汇股份,电气设备,山东,0.0,0.66,1.05,7.39,5.29,0.95,2.57,2.46,-0.05,5.36,3.16,20210616,1.64,1.57,25.91,63.28,39.12,-9.34,4168
20230523,688682.SH,霍莱沃,软件服务,上海,256.95,0.31,0.52,8.92,7.57,0.29,4.43,8.53,0.081,12.54,6.61,20210420,1.43,2.75,40.2,49.13,31.08,8.48,2397
20230523,688683.SH,莱尔科技,元器件,广东,110.54,0.58,1.55,11.68,6.75,2.68,5.59,3.6,0.05,6.44,3.56,20210412,2.68,1.73,-18.36,-21.72,23.11,8.22,3882
20230523,688685.SH,迈信林,航空,江苏,75.76,0.57,1.12,8.58,5.49,2.3,3.7,3.31,0.07,6.41,3.11,20210513,2.07,1.85,13.43,-35.54,34.61,10.83,5365
